Group num: 0, TC(X;Y_j): 284.094
Group num: 52, TC(X;Y_j): 9.757
comp322_c20_seq11, 0.374
comp153775_c0_seq1, 0.276
comp222614_c0_seq1, 0.000
comp4217_c0_seq6, 0.000
comp44164_c0_seq1, 0.000
comp36956_c0_seq1, 0.000
comp49916_c0_seq1, 0.000
comp62023_c0_seq1, 0.000
comp554_c0_seq1, 0.000
comp909_c5_seq1, 0.000
comp300345_c0_seq1, 0.000
comp150844_c0_seq1, 0.000
comp192616_c0_seq1, 0.000
comp8641_c0_seq45, 0.000
comp304763_c0_seq1, 0.000
comp1097_c5_seq39, 0.000
comp311761_c0_seq1, 0.000
comp226525_c0_seq1, 0.000
comp167115_c0_seq1, 0.000
comp5495_c0_seq1, 0.000
comp3744_c3_seq3, 0.000
comp26979_c0_seq1, 0.000
comp37760_c1_seq1, 0.000
comp397948_c0_seq1, 0.000
comp3888_c0_seq2, 0.000
comp264946_c0_seq1, 0.000
comp13360_c0_seq3, 0.000
comp71536_c0_seq1, 0.000
comp214114_c0_seq1, 0.000
comp1916_c3_seq16, 0.000
comp287452_c0_seq1, 0.000
comp1225_c1_seq2, 0.000
comp5311_c15_seq1, 0.000
comp27470_c0_seq1, 0.000
comp871_c0_seq4, 0.000
Group num: 53, TC(X;Y_j): 9.586
comp125053_c0_seq1, 0.696
comp322299_c0_seq1, 0.621
comp149856_c0_seq1, 0.464
comp322090_c0_seq1, 0.444
comp378455_c0_seq1, 0.420
comp224045_c0_seq1, 0.420
comp1799_c26_seq7, 0.406
comp150141_c0_seq2, 0.389
comp75742_c1_seq2, 0.388
comp213072_c0_seq1, 0.372
comp10666_c2_seq7, 0.360
comp19676_c3_seq1, 0.360
comp55446_c0_seq1, 0.354
comp5015_c2_seq4, 0.342
comp4860_c0_seq4, 0.341
comp12228_c2_seq5, 0.320
comp132003_c0_seq1, 0.316
comp392910_c0_seq1, 0.313
comp77131_c0_seq1, 0.307
comp35895_c1_seq3, 0.263
comp174559_c0_seq1, 0.224
comp297082_c0_seq1, 0.000
comp13649_c0_seq1, 0.000
comp132457_c0_seq1, 0.000
Group num: 54, TC(X;Y_j): 9.439
comp85494_c0_seq2, 0.646
comp125128_c0_seq4, 0.507
comp183132_c0_seq2, 0.490
comp455272_c0_seq1, 0.486
comp527991_c0_seq1, 0.485
comp373482_c0_seq1, 0.484
comp350074_c0_seq1, 0.481
comp457477_c0_seq1, 0.478
comp155312_c0_seq1, 0.467
comp532518_c0_seq1, 0.437
comp142206_c0_seq1, 0.410
comp266114_c0_seq1, 0.392
comp224190_c0_seq1, 0.358
comp3022_c0_seq3, 0.346
comp115789_c0_seq1, 0.346
comp165335_c0_seq1, 0.334
comp88353_c0_seq2, 0.329
comp131745_c0_seq1, 0.000
comp178182_c0_seq1, 0.000
comp78139_c0_seq1, 0.000
comp78530_c0_seq1, 0.000
Group num: 55, TC(X;Y_j): 9.374
comp21309_c0_seq1, 0.716
comp165270_c0_seq1, 0.606
comp238768_c0_seq1, 0.463
comp112470_c0_seq1, 0.415
comp99856_c0_seq1, 0.406
comp196883_c1_seq1, 0.394
comp126789_c0_seq1, 0.386
comp405790_c0_seq1, 0.384
comp395981_c0_seq1, 0.367
comp115077_c1_seq1, 0.344
comp19175_c1_seq1, 0.339
comp13797_c2_seq1, 0.337
comp62838_c0_seq1, 0.319
comp23733_c0_seq2, 0.312
comp4468_c2_seq4, 0.308
comp181806_c0_seq2, 0.299
comp97427_c0_seq1, 0.293
comp318388_c0_seq1, 0.254
comp443223_c0_seq1, 0.248
comp59078_c0_seq1, 0.199
comp92655_c0_seq1, 0.186
comp231234_c0_seq1, 0.000
comp249232_c0_seq1, 0.000
comp129751_c0_seq1, 0.000
Group num: 56, TC(X;Y_j): 9.215
comp474572_c0_seq1, 0.506
comp22106_c0_seq5, 0.475
comp277167_c0_seq1, 0.473
comp315696_c0_seq1, 0.468
comp520847_c0_seq1, 0.463
comp379664_c0_seq1, 0.460
comp507515_c0_seq1, 0.457
comp66153_c0_seq2, 0.429
comp208008_c0_seq2, 0.400
comp22655_c0_seq7, 0.398
comp124728_c0_seq1, 0.397
comp196256_c0_seq1, 0.362
comp4468_c2_seq10, 0.335
comp167044_c0_seq1, 0.332
comp205915_c0_seq1, 0.294
comp85353_c0_seq1, 0.000
comp24833_c0_seq1, 0.000
comp160493_c0_seq1, 0.000
comp1140_c5_seq1, 0.000
comp36739_c0_seq1, 0.000
comp143466_c0_seq7, 0.000
comp353180_c0_seq1, 0.000
Group num: 57, TC(X;Y_j): 9.207
comp402525_c0_seq1, 0.336
comp15204_c0_seq14, 0.260
comp504508_c0_seq1, 0.243
comp328801_c0_seq1, 0.242
comp13574_c6_seq3, 0.239
comp308103_c0_seq1, 0.239
comp341158_c0_seq1, 0.239
comp242027_c0_seq2, 0.233
comp527712_c0_seq1, 0.231
comp67627_c0_seq1, 0.231
comp521477_c0_seq1, 0.228
comp254877_c0_seq2, 0.228
comp499486_c0_seq1, 0.228
comp71930_c0_seq1, 0.225
comp472331_c0_seq1, 0.221
comp84516_c0_seq1, 0.221
comp270545_c0_seq1, 0.221
comp412961_c0_seq1, 0.218
comp129069_c0_seq1, 0.216
comp4023_c7_seq6, 0.215
comp345282_c0_seq1, 0.210
comp311884_c0_seq1, 0.209
comp76404_c1_seq2, 0.209
comp210475_c0_seq4, 0.209
comp78178_c0_seq2, 0.209
comp227368_c0_seq2, 0.205
comp438941_c0_seq1, 0.204
comp224002_c0_seq1, 0.202
comp265190_c1_seq1, 0.199
comp15201_c0_seq5, 0.199
comp501919_c0_seq1, 0.198
comp501629_c0_seq1, 0.198
comp512530_c0_seq1, 0.195
comp130135_c0_seq3, 0.192
comp136610_c0_seq1, 0.188
comp430637_c0_seq1, 0.188
comp229147_c0_seq1, 0.188
comp97151_c0_seq1, 0.185
comp517915_c0_seq1, 0.181
comp482318_c0_seq1, 0.181
comp352060_c0_seq2, 0.178
comp244167_c0_seq1, 0.178
comp3326_c6_seq37, 0.178
comp527696_c0_seq1, 0.176
comp341147_c0_seq1, 0.175
comp529749_c0_seq1, 0.173
comp172858_c0_seq1, 0.173
comp276879_c0_seq1, 0.170
comp206229_c0_seq1, 0.168
comp314033_c0_seq1, 0.166
comp38657_c0_seq2, 0.166
comp174155_c0_seq1, 0.166
comp80133_c0_seq1, 0.165
comp175242_c0_seq3, 0.165
comp46780_c0_seq2, 0.163
comp255815_c0_seq1, 0.159
comp143002_c0_seq1, 0.155
comp64278_c0_seq1, 0.154
comp497428_c0_seq1, 0.147
comp52368_c1_seq1, 0.145
comp420301_c0_seq1, 0.144
comp341715_c0_seq1, 0.142
comp4023_c7_seq5, 0.142
comp401968_c0_seq2, 0.141
comp118660_c0_seq2, 0.138
comp235035_c0_seq1, 0.138
comp168166_c0_seq1, 0.138
comp27660_c1_seq3, 0.138
comp514484_c0_seq1, 0.137
comp1545_c1_seq1, 0.000
comp536555_c0_seq1, 0.000
comp21815_c0_seq1, 0.000
comp283246_c0_seq1, -0.000
comp409943_c0_seq1, 0.000
Group num: 58, TC(X;Y_j): 8.941
comp68721_c0_seq1, 0.223
comp505526_c0_seq1, 0.223
comp336057_c0_seq1, 0.220
comp230355_c0_seq2, 0.220
comp456636_c0_seq1, 0.219
comp531273_c0_seq1, 0.215
comp248576_c0_seq1, 0.215
comp281186_c0_seq1, 0.214
comp139992_c0_seq1, 0.214
comp207684_c0_seq1, 0.212
comp432475_c0_seq1, 0.212
comp346208_c0_seq1, 0.210
comp4217_c0_seq8, 0.210
comp366427_c0_seq1, 0.210
comp487480_c0_seq1, 0.210
comp300487_c0_seq1, 0.210
comp479853_c0_seq1, 0.209
comp469375_c0_seq1, 0.209
comp504403_c0_seq1, 0.209
comp266613_c1_seq1, 0.206
comp14346_c0_seq1, 0.204
comp443748_c0_seq1, 0.204
comp537613_c0_seq1, 0.204
comp74191_c0_seq2, 0.202
comp356081_c0_seq1, 0.201
comp34919_c0_seq1, 0.201
comp466281_c0_seq1, 0.197
comp466281_c0_seq2, 0.197
comp529529_c0_seq1, 0.196
comp61544_c0_seq1, 0.196
comp427649_c0_seq1, 0.196
comp3326_c6_seq6, 0.194
comp446383_c0_seq1, 0.193
comp182566_c0_seq2, 0.193
comp482898_c0_seq1, 0.193
comp108137_c0_seq2, 0.193
comp115287_c1_seq2, 0.193
comp401968_c0_seq1, 0.183
comp57384_c0_seq2, 0.183
comp501394_c0_seq1, 0.181
comp300099_c0_seq1, 0.181
comp482305_c0_seq1, 0.180
comp530221_c0_seq1, 0.177
comp162502_c0_seq2, 0.175
comp81023_c0_seq2, 0.175
comp51200_c0_seq2, 0.174
comp273783_c0_seq1, 0.174
comp429_c49_seq31, 0.171
comp263205_c0_seq1, 0.171
comp160542_c0_seq1, 0.171
comp77310_c0_seq4, 0.169
comp168166_c0_seq2, 0.169
comp438350_c0_seq1, 0.169
comp436037_c0_seq1, 0.168
comp305263_c0_seq1, 0.168
comp3887_c0_seq2, 0.000
comp9589_c0_seq1, 0.000
comp899_c1_seq1, 0.000
comp354794_c0_seq1, 0.000
comp201572_c0_seq3, 0.000
comp105645_c0_seq1, 0.000
comp400041_c0_seq1, 0.000
comp564_c14_seq19, 0.000
comp97438_c0_seq1, 0.000
comp4860_c0_seq1, 0.000
Group num: 59, TC(X;Y_j): 8.640
comp11142_c0_seq24, 0.588
comp254181_c0_seq1, 0.572
comp466504_c0_seq1, 0.525
comp487810_c0_seq1, 0.516
comp114592_c0_seq2, 0.488
comp105946_c0_seq1, 0.478
comp114592_c0_seq1, 0.439
comp42794_c0_seq30, 0.438
comp486238_c0_seq1, 0.421
comp471991_c0_seq1, 0.419
comp421395_c0_seq1, 0.408
comp1324_c31_seq42, 0.407
comp33813_c0_seq1, 0.396
comp18402_c0_seq2, 0.396
comp141648_c0_seq1, 0.384
comp52028_c0_seq1, 0.366
comp19487_c1_seq1, 0.340
comp335215_c0_seq2, 0.313
comp158643_c0_seq2, 0.310
comp146100_c0_seq2, 0.306
Group num: 60, TC(X;Y_j): 8.621
comp114852_c0_seq1, 0.403
comp66153_c0_seq8, 0.324
comp18126_c0_seq1, 0.000
comp32327_c0_seq1, 0.000
comp46780_c0_seq1, 0.000
comp29603_c0_seq1, 0.000
comp22106_c0_seq2, 0.000
comp431_c0_seq1, 0.000
comp1983_c1_seq3, 0.000
comp20545_c0_seq1, 0.000
comp133238_c0_seq2, 0.000
comp22055_c0_seq1, 0.000
comp33211_c0_seq1, 0.000
comp89551_c0_seq6, 0.000
comp89551_c0_seq4, 0.000
comp1916_c3_seq17, 0.000
comp7241_c0_seq11, 0.000
comp248378_c0_seq1, 0.000
comp2798_c1_seq4, 0.000
comp8564_c3_seq1, 0.000
comp109754_c0_seq1, 0.000
comp34614_c0_seq1, 0.000
comp10981_c0_seq1, 0.000
comp23231_c0_seq1, 0.000
comp154200_c3_seq2, 0.000
comp202365_c0_seq1, 0.000
comp2070_c5_seq2, 0.000
comp27271_c1_seq1, 0.000
comp254558_c0_seq1, 0.000
comp24514_c0_seq1, 0.000
Group num: 61, TC(X;Y_j): 8.578
comp73249_c0_seq3, 0.497
comp400394_c0_seq1, 0.448
comp269026_c0_seq2, 0.413
comp438474_c0_seq1, 0.388
comp193137_c0_seq1, 0.206
comp84699_c0_seq2, 0.000
comp155552_c0_seq1, 0.000
comp6410_c0_seq10, 0.000
comp21420_c0_seq2, 0.000
comp227665_c0_seq1, 0.000
comp111461_c0_seq1, 0.000
comp337048_c0_seq1, 0.000
comp915_c15_seq7, 0.000
comp74139_c0_seq1, 0.000
comp5142_c0_seq1, 0.000
comp323274_c0_seq1, 0.000
comp324104_c0_seq2, 0.000
comp21088_c0_seq1, 0.000
comp255461_c0_seq1, 0.000
comp219640_c0_seq1, 0.000
comp67122_c0_seq2, 0.000
Group num: 62, TC(X;Y_j): 8.524
comp826_c2_seq7, 0.267
comp25557_c0_seq1, 0.244
comp297228_c0_seq1, 0.235
comp333477_c0_seq1, 0.121
comp355933_c0_seq1, 0.000
comp139955_c0_seq1, 0.000
comp154488_c0_seq1, 0.000
comp3777_c0_seq2, 0.000
comp194663_c0_seq1, 0.000
comp20962_c0_seq2, 0.000
comp8641_c0_seq40, 0.000
comp77423_c1_seq1, 0.000
comp117487_c0_seq1, 0.000
comp198612_c0_seq1, 0.000
comp17_c10_seq11, 0.000
comp6488_c0_seq1, 0.000
comp6410_c0_seq4, 0.000
comp98043_c0_seq3, 0.000
comp149023_c0_seq1, 0.000
comp1097_c5_seq2, 0.000
comp1097_c5_seq12, 0.000
comp1097_c5_seq20, 0.000
comp1097_c5_seq21, 0.000
comp6100_c2_seq1, 0.000
comp494672_c0_seq1, 0.000
comp231677_c0_seq1, 0.000
comp3929_c3_seq2, 0.000
comp523421_c0_seq1, 0.000
comp286980_c0_seq1, 0.000
comp160584_c0_seq1, 0.000
comp88254_c0_seq1, 0.000
comp4889_c0_seq2, 0.000
comp1799_c26_seq27, 0.000
comp15054_c0_seq1, 0.000
comp262056_c0_seq1, 0.000
comp398667_c0_seq1, 0.000
comp1998_c0_seq2, 0.000
comp14699_c0_seq2, 0.000
comp189307_c0_seq3, 0.000
comp3326_c6_seq10, 0.000
comp410168_c0_seq1, 0.000
comp92416_c0_seq6, 0.000
comp242350_c0_seq1, 0.000
comp79153_c0_seq1, 0.000
comp92980_c0_seq1, 0.000
comp24988_c0_seq2, 0.000
comp404304_c0_seq1, 0.000
comp15993_c0_seq6, 0.000
comp55633_c0_seq2, 0.000
comp12527_c1_seq1, 0.000
Group num: 63, TC(X;Y_j): 8.517
comp15415_c0_seq5, 0.776
comp11656_c1_seq7, 0.616
comp213767_c0_seq2, 0.587
comp72105_c0_seq1, 0.557
comp69946_c0_seq1, 0.546
comp1153_c4_seq1, 0.517
comp36956_c0_seq4, 0.493
comp5438_c0_seq3, 0.474
comp104813_c0_seq1, 0.411
comp5883_c0_seq7, 0.405
comp173346_c0_seq1, 0.399
comp114200_c0_seq1, 0.392
comp61136_c0_seq2, 0.388
comp29201_c0_seq1, 0.379
comp537162_c0_seq1, 0.353
comp252104_c0_seq1, 0.326
comp66153_c0_seq3, 0.312
comp180100_c0_seq2, 0.276
comp3326_c6_seq27, 0.000
Group num: 64, TC(X;Y_j): 8.514
comp9897_c2_seq2, 0.612
comp6898_c2_seq2, 0.549
comp5301_c0_seq2, 0.546
comp15993_c0_seq2, 0.534
comp143451_c0_seq1, 0.507
comp212479_c0_seq1, 0.503
comp12_c306_seq2, 0.502
comp188486_c0_seq2, 0.484
comp1324_c31_seq23, 0.467
comp27470_c0_seq4, 0.429
comp82836_c0_seq2, 0.415
comp20675_c0_seq1, 0.407
comp9232_c0_seq1, 0.365
comp413238_c0_seq1, 0.350
comp12137_c0_seq5, 0.284
comp100157_c0_seq1, 0.221
comp157654_c0_seq1, 0.217
comp192086_c0_seq1, 0.000
Group num: 65, TC(X;Y_j): 8.444
comp503647_c0_seq1, 0.496
comp498025_c0_seq1, 0.481
comp37150_c0_seq3, 0.462
comp53082_c1_seq1, 0.326
comp72053_c0_seq1, 0.000
comp14509_c0_seq2, 0.000
comp86334_c0_seq1, 0.000
comp441491_c0_seq1, 0.000
comp193179_c0_seq1, 0.000
comp57039_c0_seq7, 0.000
comp89723_c0_seq1, 0.000
comp526509_c0_seq1, 0.000
comp67884_c0_seq1, 0.000
comp56921_c0_seq5, 0.000
comp12264_c0_seq2, 0.000
comp36549_c0_seq2, 0.000
comp11656_c1_seq4, 0.000
comp25168_c0_seq2, 0.000
comp143278_c0_seq2, 0.000
Group num: 66, TC(X;Y_j): 8.425
comp227753_c0_seq1, 0.527
comp299996_c0_seq1, 0.507
comp264251_c0_seq1, 0.498
comp7141_c0_seq1, 0.492
comp5143_c4_seq1, 0.459
comp356470_c0_seq1, 0.456
comp424582_c0_seq1, 0.438
comp14881_c0_seq1, 0.429
comp467002_c0_seq1, 0.406
comp5883_c0_seq6, 0.401
comp413301_c0_seq1, 0.353
comp246668_c0_seq1, 0.352
comp229035_c0_seq1, 0.342
comp1300_c2_seq1, 0.331
comp21315_c3_seq2, 0.326
comp193784_c0_seq1, 0.311
comp4217_c0_seq1, 0.300
comp826_c2_seq4, 0.297
comp128366_c0_seq6, 0.259
comp419_c0_seq3, 0.230
Group num: 67, TC(X;Y_j): 8.400
comp45362_c0_seq2, 0.754
comp174750_c0_seq1, 0.480
comp151631_c0_seq1, 0.477
comp97063_c0_seq1, 0.472
comp534214_c0_seq1, 0.463
comp55204_c0_seq1, 0.434
comp115634_c0_seq1, 0.425
comp45043_c0_seq1, 0.420
comp205324_c0_seq1, 0.411
comp36588_c0_seq1, 0.381
comp55696_c0_seq1, 0.377
comp22258_c0_seq3, 0.370
comp66147_c0_seq1, 0.366
comp83920_c0_seq1, 0.365
comp285622_c0_seq1, 0.357
comp48795_c0_seq1, 0.332
comp5883_c0_seq2, 0.310
comp245762_c0_seq1, 0.280
comp163262_c0_seq1, 0.224
Group num: 68, TC(X;Y_j): 8.347
comp365823_c0_seq1, 0.642
comp318064_c0_seq1, 0.612
comp191954_c0_seq1, 0.513
comp264863_c0_seq1, 0.495
comp25250_c0_seq1, 0.380
comp9897_c2_seq4, 0.364
comp1320_c17_seq1, 0.360
comp308919_c0_seq1, 0.352
comp430318_c0_seq1, 0.338
comp441829_c0_seq1, 0.327
comp55924_c0_seq2, 0.321
comp29525_c3_seq2, 0.318
comp170385_c0_seq1, 0.318
comp232844_c0_seq1, 0.298
comp81083_c0_seq1, 0.292
comp209537_c0_seq1, 0.291
comp45_c54_seq1, 0.283
comp88375_c0_seq1, 0.282
comp1324_c31_seq61, 0.254
comp323496_c0_seq1, 0.223
comp17349_c0_seq2, 0.185
comp8641_c0_seq26, 0.136
comp1603_c15_seq9, 0.000
comp13179_c0_seq4, 0.000
comp8387_c0_seq1, 0.000
comp202112_c0_seq1, 0.000
comp365131_c0_seq1, 0.000
comp33528_c0_seq1, 0.000
comp65247_c0_seq1, 0.000
Group num: 69, TC(X;Y_j): 8.271
comp78582_c1_seq1, 81.644
comp239236_c0_seq1, 81.641
comp322_c20_seq8, 81.460
comp9897_c2_seq8, 54.007
comp115259_c2_seq1, 24.684
comp6410_c0_seq3, 22.678
comp159899_c0_seq1, 17.186
comp126384_c0_seq1, 13.999
comp260249_c0_seq1, 10.471
comp159679_c0_seq1, 10.397
comp115776_c0_seq1, 3.569
comp72708_c0_seq1, 1.101
comp38284_c3_seq1, 0.561
comp3452_c0_seq1, 0.383
comp63598_c0_seq1, 0.368
comp12869_c0_seq2, 0.332
comp82701_c0_seq1, 0.320
comp83194_c0_seq3, 0.275
comp17198_c0_seq2, 0.000
Group num: 70, TC(X;Y_j): 8.250
comp86996_c1_seq2, 0.507
comp251754_c0_seq1, 0.467
comp87404_c0_seq1, 0.449
comp244914_c0_seq1, 0.448
comp324113_c0_seq1, 0.446
comp132393_c0_seq1, 0.429
comp320265_c0_seq1, 0.424
comp10366_c0_seq2, 0.423
comp409218_c0_seq1, 0.400
comp128674_c0_seq1, 0.381
comp70_c0_seq1, 0.374
comp165329_c0_seq1, 0.341
comp31831_c0_seq3, 0.321
comp71226_c0_seq1, 0.295
comp78530_c0_seq4, 0.290
comp78530_c0_seq2, 0.233
comp201407_c0_seq1, 0.193
comp81448_c0_seq1, 0.000
comp322922_c0_seq1, 0.000
Group num: 71, TC(X;Y_j): 8.215
comp156111_c0_seq2, 0.314
comp2798_c1_seq9, 0.295
comp298327_c0_seq1, 0.265
comp77069_c0_seq2, 0.000
comp1536_c3_seq2, 0.000
comp6410_c0_seq9, 0.000
comp429_c49_seq12, 0.000
comp103380_c0_seq1, 0.000
comp134646_c0_seq1, 0.000
comp170316_c0_seq1, 0.000
comp230227_c0_seq1, 0.000
comp8641_c0_seq49, 0.000
comp293062_c0_seq1, 0.000
comp110817_c0_seq1, 0.000
comp23288_c0_seq1, 0.000
comp185751_c0_seq1, 0.000
comp109073_c0_seq1, 0.000
comp131367_c0_seq1, 0.000
comp141926_c0_seq1, 0.000
comp44073_c0_seq1, 0.000
comp139577_c0_seq1, 0.000
comp20777_c0_seq1, 0.000
comp66153_c0_seq1, 0.000
comp102672_c0_seq1, 0.000
comp253468_c0_seq1, 0.000
comp63394_c0_seq1, 0.000
comp7241_c0_seq16, 0.000
Group num: 72, TC(X;Y_j): 8.145
comp42794_c0_seq29, 0.536
comp8641_c0_seq35, 0.453
comp273084_c0_seq1, 0.428
comp316857_c0_seq1, 0.427
comp237549_c0_seq1, 0.422
comp22750_c1_seq1, 0.402
comp274681_c0_seq1, 0.394
comp108137_c0_seq1, 0.386
comp13649_c0_seq6, 0.383
comp39049_c0_seq1, 0.343
comp440308_c0_seq1, 0.341
comp6410_c0_seq2, 0.318
comp10850_c1_seq1, 0.311
comp309711_c0_seq1, 0.302
comp271230_c0_seq1, 0.000
comp333506_c0_seq1, 0.000
comp30566_c1_seq2, 0.000
comp16939_c0_seq2, 0.000
comp32337_c0_seq1, 0.000
Group num: 73, TC(X;Y_j): 7.921
comp178342_c0_seq3, 0.352
comp217941_c0_seq1, 0.155
comp13797_c2_seq8, 0.155
comp362685_c0_seq1, 0.155
comp193_c141_seq2, 0.155
comp250202_c0_seq1, 0.141
comp2544_c1_seq2, 0.000
comp141042_c0_seq1, 0.000
comp481673_c0_seq1, 0.000
comp531532_c0_seq1, 0.000
comp472861_c0_seq1, 0.000
comp14797_c10_seq2, 0.000
comp8641_c0_seq31, 0.000
comp8641_c0_seq9, 0.000
comp52206_c0_seq1, 0.000
comp329507_c0_seq1, 0.000
comp59929_c0_seq1, 0.000
comp470082_c0_seq1, 0.000
comp189364_c0_seq1, 0.000
comp129108_c0_seq1, 0.000
comp74629_c2_seq1, 0.000
comp236905_c0_seq1, 0.000
comp503007_c0_seq1, 0.000
comp372726_c0_seq1, 0.000
comp506687_c0_seq1, 0.000
comp163668_c0_seq1, 0.000
comp382836_c0_seq1, 0.000
comp134157_c0_seq2, 0.000
comp22106_c0_seq6, 0.000
comp369665_c0_seq2, 0.000
comp244914_c0_seq2, 0.000
comp491365_c0_seq1, 0.000
comp138947_c0_seq1, 0.000
comp350713_c0_seq1, 0.000
comp345704_c0_seq2, 0.000
comp22106_c0_seq4, 0.000
comp253832_c0_seq1, 0.000
comp359947_c0_seq1, 0.000
comp75090_c0_seq1, 0.000
comp1603_c15_seq10, 0.000
comp444085_c0_seq1, 0.000
comp320220_c0_seq1, 0.000
comp136673_c0_seq2, 0.000
comp37328_c3_seq1, 0.000
comp371514_c0_seq1, 0.000
comp154200_c3_seq1, 0.000
comp11656_c1_seq12, 0.000
comp4602_c0_seq1, 0.000
comp17292_c0_seq6, 0.000
comp235548_c0_seq1, 0.000
comp88353_c0_seq4, 0.000
comp456798_c0_seq1, 0.000
comp407658_c0_seq1, 0.000
comp423603_c0_seq1, 0.000
comp15777_c0_seq2, 0.000
comp474039_c0_seq1, 0.000
comp15607_c1_seq3, 0.000
comp66705_c0_seq1, 0.000
comp125128_c0_seq3, 0.000
comp531466_c0_seq1, 0.000
comp207608_c0_seq1, 0.000
comp308269_c0_seq1, 0.000
comp356337_c0_seq1, 0.000
comp412531_c0_seq1, 0.000
comp13189_c0_seq1, 0.000
comp109261_c0_seq2, 0.000
comp337813_c0_seq1, 0.000
comp3929_c3_seq4, 0.000
comp444628_c0_seq1, 0.000
comp193194_c0_seq1, 0.000
Group num: 74, TC(X;Y_j): 7.395
comp17640_c1_seq1, 0.000
comp42794_c0_seq36, 0.000
comp10666_c2_seq5, 0.000
comp571_c0_seq1, 0.000
comp134157_c0_seq1, 0.000
comp114891_c0_seq1, 0.000
comp20808_c0_seq1, 0.000
comp150566_c0_seq2, 0.000
comp900_c1_seq1, 0.000
comp59899_c0_seq2, 0.000
comp515946_c0_seq1, 0.000
comp348_c11_seq1, 0.000
comp12694_c0_seq14, 0.000
comp19664_c0_seq1, 0.000
comp1916_c3_seq14, 0.000
comp11530_c0_seq1, 0.000
comp11750_c0_seq1, 0.000
comp235787_c0_seq1, 0.000
comp2093_c1_seq1, 0.000
comp4817_c0_seq1, 0.000
comp155063_c1_seq1, 0.000
comp322493_c0_seq1, 0.000
comp793_c0_seq1, -0.000
comp19729_c1_seq1, 0.000
comp4332_c0_seq1, 0.000
Group num: 75, TC(X;Y_j): 7.216
comp533142_c0_seq1, 0.490
comp195370_c0_seq1, 0.469
comp175242_c0_seq2, 0.436
comp112653_c0_seq1, 0.426
comp264919_c0_seq1, 0.422
comp43136_c0_seq1, 0.410
comp441151_c0_seq1, 0.401
comp7048_c0_seq4, 0.397
comp2341_c47_seq1, 0.395
comp92437_c0_seq1, 0.377
comp22797_c1_seq1, 0.357
comp42794_c0_seq10, 0.354
comp242811_c0_seq1, 0.351
comp10814_c0_seq11, 0.323
comp6898_c2_seq4, 0.288
comp498287_c0_seq1, 0.246
comp17198_c0_seq1, 0.240
comp221178_c0_seq1, 0.000
Group num: 76, TC(X;Y_j): 7.167
comp486968_c0_seq1, 0.611
comp149588_c0_seq1, 0.609
comp161919_c0_seq1, 0.589
comp336538_c0_seq1, 0.578
comp203095_c0_seq1, 0.566
comp95851_c0_seq3, 0.565
comp11656_c1_seq9, 0.537
comp504168_c0_seq1, 0.531
comp7241_c0_seq8, 0.524
comp50497_c0_seq1, 0.491
comp59822_c0_seq2, 0.388
comp126438_c0_seq1, 0.323
comp289854_c0_seq1, 0.317
comp22655_c0_seq12, 0.252
comp245478_c0_seq1, 0.105
comp3326_c6_seq55, 0.000
Group num: 77, TC(X;Y_j): 7.114
comp407510_c0_seq1, 0.000
comp360789_c0_seq1, 0.000
comp49163_c0_seq5, 0.000
comp34216_c0_seq4, 0.000
comp45365_c0_seq2, 0.000
comp58249_c0_seq1, 0.000
comp5762_c0_seq1, 0.000
comp77310_c0_seq1, 0.000
comp69961_c0_seq1, 0.000
comp125936_c0_seq1, 0.000
comp564_c14_seq11, 0.000
comp233145_c0_seq1, 0.000
comp62010_c0_seq2, 0.000
comp37361_c1_seq2, 0.000
comp10717_c0_seq1, 0.000
comp422476_c0_seq1, 0.000
comp58890_c0_seq1, 0.000
comp38258_c0_seq1, 0.000
comp1077_c0_seq1, 0.000
comp70785_c0_seq1, 0.000
comp33375_c0_seq1, 0.000
comp1629_c5_seq1, 0.000
comp55228_c0_seq3, 0.000
comp1463_c1_seq1, 0.000
Group num: 78, TC(X;Y_j): 7.039
comp11142_c0_seq10, 36.273
comp77988_c0_seq1, 20.256
comp1324_c31_seq68, 20.255
comp36990_c2_seq1, 20.251
comp459739_c0_seq1, 20.250
comp428419_c0_seq1, 20.250
comp239882_c0_seq2, 20.247
comp382550_c0_seq1, 20.247
comp248055_c0_seq1, 20.247
comp371396_c0_seq1, 20.242
comp78106_c0_seq1, 20.242
comp527272_c0_seq1, 20.240
comp153742_c0_seq1, 20.222
comp198567_c0_seq1, 20.220
comp58359_c0_seq1, 20.219
comp231737_c1_seq1, 20.217
comp532481_c0_seq1, 20.217
comp263924_c0_seq1, 20.214
comp530078_c0_seq1, 20.211
comp450764_c0_seq1, 20.211
comp508000_c0_seq1, 20.209
comp537875_c0_seq1, 20.199
comp310654_c0_seq1, 20.193
comp441138_c0_seq1, 20.191
comp535900_c0_seq1, 20.189
comp258112_c0_seq1, 20.189
comp424629_c0_seq1, 20.188
comp15364_c0_seq1, 20.181
comp428712_c0_seq1, 20.181
comp3326_c6_seq8, 20.181
comp213579_c0_seq1, 20.180
comp160472_c0_seq1, 20.180
comp488930_c0_seq1, 20.161
comp88106_c0_seq1, 20.161
comp462709_c0_seq1, 20.160
comp347534_c0_seq1, 20.159
comp139955_c0_seq3, 20.156
comp119150_c0_seq1, 20.155
comp51813_c0_seq1, 20.155
comp136143_c0_seq10, 20.154
comp8249_c2_seq1, 20.154
